year,instance,predicted_class,true_class,test
1890,honest,+sanctity,+fairness,categorization
1890,together,+loyalty,+loyalty,categorization
1890,nation,+loyalty,+loyalty,categorization
1890,family,+loyalty,+loyalty,categorization
1890,families,+loyalty,+loyalty,categorization
1890,group,+loyalty,+loyalty,categorization
1890,patriot,+sanctity,+loyalty,categorization
1890,community,+loyalty,+loyalty,categorization
1890,companion,+loyalty,+loyalty,categorization
1890,comrades,+loyalty,+loyalty,categorization
1890,collective,+loyalty,+loyalty,categorization
1890,joint,+loyalty,+loyalty,categorization
1890,unison,+authority,+loyalty,categorization
1890,unite,+loyalty,+loyalty,categorization
1890,fellow,+loyalty,+loyalty,categorization
1890,devote,+loyalty,+loyalty,categorization
1890,member,+loyalty,+loyalty,categorization
1890,ally,+care,+loyalty,categorization
1890,obedience,+authority,+authority,categorization
1890,obey,+authority,+authority,categorization
1890,obedient,+authority,+authority,categorization
1890,duty,+authority,+authority,categorization
1890,law,+authority,+authority,categorization
1890,lawful,+authority,+authority,categorization
1890,legality,-authority,+authority,categorization
1890,legal,+fairness,+authority,categorization
1890,duties,+authority,+authority,categorization
1890,award,+authority,+authority,categorization
1890,honor,+authority,+authority,categorization
1890,respect,+authority,+authority,categorization
1890,respectful,+authority,+authority,categorization
1890,respected,+authority,+authority,categorization
1890,respects,+authority,+authority,categorization
1890,order,+authority,+authority,categorization
1890,father,+authority,+authority,categorization
1890,mother,+authority,+authority,categorization
1890,mothers,+loyalty,+authority,categorization
1890,tradition,+authority,+authority,categorization
1890,hierarchy,+authority,+authority,categorization
1890,authority,+authority,+authority,categorization
1890,permit,+authority,+authority,categorization
1890,permission,+authority,+authority,categorization
1890,rank,+authority,+authority,categorization
1890,leader,+loyalty,+authority,categorization
1890,lead,-care,+authority,categorization
1890,class,+loyalty,+authority,categorization
1890,position,+authority,+authority,categorization
1890,compliance,+authority,+authority,categorization
1890,command,+authority,+authority,categorization
1890,supremacy,+authority,+authority,categorization
1890,control,+authority,+authority,categorization
1890,submission,+authority,+authority,categorization
1890,submit,+authority,+authority,categorization
1890,commit,-loyalty,+authority,categorization
1890,allegiance,+authority,+authority,categorization
1890,serve,+authority,+authority,categorization
1890,abide,+authority,+authority,categorization
1890,deference,+authority,+authority,categorization
1890,defer,+authority,+authority,categorization
1890,revered,+authority,+authority,categorization
1890,idol,-sanctity,+authority,categorization
1890,fear,-care,+authority,categorization
1890,veneration,+sanctity,+authority,categorization
1890,comply,+authority,+authority,categorization
1890,piety,+sanctity,+sanctity,categorization
1890,pious,+sanctity,+sanctity,categorization
1890,purity,+sanctity,+sanctity,categorization
1890,pure,+sanctity,+sanctity,categorization
1890,clean,+sanctity,+sanctity,categorization
1890,sacred,+sanctity,+sanctity,categorization
1890,chaste,+sanctity,+sanctity,categorization
1890,chastity,+sanctity,+sanctity,categorization
1890,holy,+sanctity,+sanctity,categorization
1890,holiness,+sanctity,+sanctity,categorization
1890,sanctify,-sanctity,+sanctity,categorization
1890,saint,+sanctity,+sanctity,categorization
1890,wholesome,+sanctity,+sanctity,categorization
1890,celibacy,+sanctity,+sanctity,categorization
1890,virgin,+sanctity,+sanctity,categorization
1890,virgins,+sanctity,+sanctity,categorization
1890,austerity,+sanctity,+sanctity,categorization
1890,integrity,+sanctity,+sanctity,categorization
1890,modesty,+sanctity,+sanctity,categorization
1890,abstinence,+sanctity,+sanctity,categorization
1890,abstain,-authority,+sanctity,categorization
1890,upright,+sanctity,+sanctity,categorization
1890,maiden,+sanctity,+sanctity,categorization
1890,virtuous,+sanctity,+sanctity,categorization
1890,refined,+sanctity,+sanctity,categorization
1890,decent,+sanctity,+sanctity,categorization
1890,decency,+sanctity,+sanctity,categorization
1890,innocent,-sanctity,+sanctity,categorization
1890,church,+authority,+sanctity,categorization
1890,harm,-care,-care,categorization
1890,injure,-care,-care,categorization
1890,injurious,-care,-care,categorization
1890,suffer,-care,-care,categorization
1890,war,-care,-care,categorization
1890,wars,-care,-care,categorization
1890,warlike,-authority,-care,categorization
1890,fight,-care,-care,categorization
1890,battle,-care,-care,categorization
1890,violence,-authority,-care,categorization
1890,violent,-authority,-care,categorization
1890,hurt,-care,-care,categorization
1890,kill,-care,-care,categorization
1890,kills,-care,-care,categorization
1890,killed,-care,-care,categorization
1890,killing,-care,-care,categorization
1890,endanger,-care,-care,categorization
1890,cruel,-sanctity,-care,categorization
1890,brutal,-sanctity,-care,categorization
1890,abuse,-sanctity,-care,categorization
1890,damage,-care,-care,categorization
1890,detrimental,-care,-care,categorization
1890,detriment,-care,-care,categorization
1890,crush,-authority,-care,categorization
1890,attack,-care,-care,categorization
1890,annihilate,-care,-care,categorization
1890,destroy,-care,-care,categorization
1890,impair,-care,-care,categorization
1890,wound,-care,-care,categorization
1890,unfair,-fairness,-fairness,categorization
1890,unequal,+fairness,-fairness,categorization
1890,bias,-fairness,-fairness,categorization
1890,unjust,-fairness,-fairness,categorization
1890,injustice,-sanctity,-fairness,categorization
1890,bigotry,-sanctity,-fairness,categorization
1890,discrimination,-fairness,-fairness,categorization
1890,discriminate,-fairness,-fairness,categorization
1890,disproportion,+fairness,-fairness,categorization
1890,prejudice,-fairness,-fairness,categorization
1890,preference,-fairness,-fairness,categorization
1890,exclusion,-fairness,-fairness,categorization
1890,exclusive,-fairness,-fairness,categorization
1890,exclude,-fairness,-fairness,categorization
1890,foreign,-authority,-loyalty,categorization
1890,enemy,-care,-loyalty,categorization
1890,individual,+loyalty,-loyalty,categorization
1890,deceive,-care,-loyalty,categorization
1890,deception,-sanctity,-loyalty,categorization
1890,spy,-loyalty,-loyalty,categorization
1890,defiance,-authority,-authority,categorization
1890,rebel,-loyalty,-authority,categorization
1890,dissent,+authority,-authority,categorization
1890,overthrow,-care,-authority,categorization
1890,subvert,-authority,-authority,categorization
1890,seditious,-authority,-authority,categorization
1890,sedition,-authority,-authority,categorization
1890,agitated,-care,-authority,categorization
1890,illegal,-fairness,-authority,categorization
1890,lawless,-authority,-authority,categorization
1890,defy,-authority,-authority,categorization
1890,alienate,+authority,-authority,categorization
1890,oppose,-authority,-authority,categorization
1890,protest,-authority,-authority,categorization
1890,refuse,+authority,-authority,categorization
1890,riot,-sanctity,-authority,categorization
1890,obstruct,-care,-authority,categorization
1890,disgust,-sanctity,-sanctity,categorization
1890,corruption,-sanctity,-sanctity,categorization
1890,depraved,-sanctity,-sanctity,categorization
1890,disease,-care,-sanctity,categorization
1890,unclean,-sanctity,-sanctity,categorization
1890,dirt,-sanctity,-sanctity,categorization
1890,contagion,-sanctity,-sanctity,categorization
1890,indecent,-sanctity,-sanctity,categorization
1890,sin,-sanctity,-sanctity,categorization
1890,iniquity,-sanctity,-sanctity,categorization
1890,sinful,-sanctity,-sanctity,categorization
1890,sinner,-sanctity,-sanctity,categorization
1890,sins,-sanctity,-sanctity,categorization
1890,sinned,-sanctity,-sanctity,categorization
1890,whore,-sanctity,-sanctity,categorization
1890,impiety,-sanctity,-sanctity,categorization
1890,impious,-sanctity,-sanctity,categorization
1890,profane,-sanctity,-sanctity,categorization
1890,gross,-sanctity,-sanctity,categorization
1890,repulse,-care,-sanctity,categorization
1890,sick,-sanctity,-sanctity,categorization
1890,promiscuous,-sanctity,-sanctity,categorization
1890,adultery,-sanctity,-sanctity,categorization
1890,debauchery,-sanctity,-sanctity,categorization
1890,defile,-care,-sanctity,categorization
1890,prostitute,+authority,-sanctity,categorization
1890,intemperate,-sanctity,-sanctity,categorization
1890,wanton,-authority,-sanctity,categorization
1890,profligate,-sanctity,-sanctity,categorization
1890,filth,-sanctity,-sanctity,categorization
1890,tainted,-sanctity,-sanctity,categorization
1890,stain,-sanctity,-sanctity,categorization
1890,debased,-sanctity,-sanctity,categorization
1890,wickedness,-sanctity,-sanctity,categorization
1890,wicked,-sanctity,-sanctity,categorization
1890,blemish,+sanctity,-sanctity,categorization
1890,pervert,-sanctity,-sanctity,categorization
1890,wretched,-sanctity,-sanctity,categorization
1890,cap,neutral,neutral,null_test
1890,ton,neutral,neutral,null_test
1890,circumstance,neutral,neutral,null_test
1890,induce,moral,neutral,null_test
1890,manufacturing,neutral,neutral,null_test
1890,manufacture,neutral,neutral,null_test
1890,platform,neutral,neutral,null_test
1890,franchise,moral,neutral,null_test
1890,spur,neutral,neutral,null_test
1890,vertical,neutral,neutral,null_test
1890,capricious,moral,neutral,null_test
1890,horn,neutral,neutral,null_test
1890,beaver,neutral,neutral,null_test
1890,eleven,neutral,neutral,null_test
1890,traverse,neutral,neutral,null_test
1890,net,neutral,neutral,null_test
1890,credit,moral,neutral,null_test
1890,minister,neutral,neutral,null_test
1890,retail,neutral,neutral,null_test
1890,seal,neutral,neutral,null_test
1890,tempt,moral,neutral,null_test
1890,rotation,neutral,neutral,null_test
1890,ought,moral,neutral,null_test
1890,forge,neutral,neutral,null_test
1890,acquisition,moral,neutral,null_test
1890,repose,moral,neutral,null_test
1890,indication,neutral,neutral,null_test
1890,orb,neutral,neutral,null_test
1890,vent,moral,neutral,null_test
1890,edifice,neutral,neutral,null_test
1890,vowel,neutral,neutral,null_test
1890,staple,neutral,neutral,null_test
1890,sub,neutral,neutral,null_test
1890,forty,neutral,neutral,null_test
1890,testament,neutral,neutral,null_test
1890,barometer,neutral,neutral,null_test
1890,treatment,moral,neutral,null_test
1890,customary,neutral,neutral,null_test
1890,pork,neutral,neutral,null_test
1890,bar,neutral,neutral,null_test
1890,multitude,moral,neutral,null_test
1890,pace,neutral,neutral,null_test
1890,column,neutral,neutral,null_test
1890,context,neutral,neutral,null_test
1890,strand,neutral,neutral,null_test
1890,machine,neutral,neutral,null_test
1890,shout,neutral,neutral,null_test
1890,extension,neutral,neutral,null_test
1890,brazen,neutral,neutral,null_test
1890,ruler,moral,neutral,null_test
1890,depend,neutral,neutral,null_test
1890,invisible,neutral,neutral,null_test
1890,borough,neutral,neutral,null_test
1890,technical,neutral,neutral,null_test
1890,reduction,neutral,neutral,null_test
1890,contain,neutral,neutral,null_test
1890,project,neutral,neutral,null_test
1890,third,neutral,neutral,null_test
1890,convention,neutral,neutral,null_test
1890,revolving,neutral,neutral,null_test
1890,principle,moral,neutral,null_test
1890,pagan,moral,neutral,null_test
1890,teeth,neutral,neutral,null_test
1890,chalk,neutral,neutral,null_test
1890,probability,moral,neutral,null_test
1890,rampart,neutral,neutral,null_test
1890,boar,neutral,neutral,null_test
1890,nitrate,neutral,neutral,null_test
1890,antiquated,neutral,neutral,null_test
1890,fir,neutral,neutral,null_test
1890,observer,neutral,neutral,null_test
1890,apartments,neutral,neutral,null_test
1890,priesthood,moral,neutral,null_test
1890,council,neutral,neutral,null_test
1890,reinforcement,neutral,neutral,null_test
1890,preposterous,moral,neutral,null_test
1890,semblance,moral,neutral,null_test
1890,stretch,neutral,neutral,null_test
1890,trunk,neutral,neutral,null_test
1890,iron,neutral,neutral,null_test
1890,hydrogen,neutral,neutral,null_test
1890,news,neutral,neutral,null_test
1890,sovereign,moral,neutral,null_test
1890,apparent,neutral,neutral,null_test
1890,forehead,neutral,neutral,null_test
1890,diffuse,moral,neutral,null_test
1890,fence,neutral,neutral,null_test
1890,convent,neutral,neutral,null_test
1890,duel,neutral,neutral,null_test
1890,alteration,neutral,neutral,null_test
1890,application,neutral,neutral,null_test
1890,bag,neutral,neutral,null_test
1890,brass,neutral,neutral,null_test
1890,publisher,neutral,neutral,null_test
1890,bit,neutral,neutral,null_test
1890,granite,neutral,neutral,null_test
1890,examination,neutral,neutral,null_test
1890,comparative,neutral,neutral,null_test
1890,translator,neutral,neutral,null_test
1890,concern,moral,neutral,null_test
1890,ostentatious,moral,neutral,null_test
1890,reform,moral,neutral,null_test
1890,rope,neutral,neutral,null_test
1890,drake,neutral,neutral,null_test
1890,dorsal,neutral,neutral,null_test
1890,temperance,moral,neutral,null_test
1890,manual,neutral,neutral,null_test
1890,director,neutral,neutral,null_test
1890,discerning,moral,neutral,null_test
1890,flank,neutral,neutral,null_test
1890,steel,neutral,neutral,null_test
1890,indicate,neutral,neutral,null_test
1890,interval,neutral,neutral,null_test
1890,shorten,neutral,neutral,null_test
1890,inconceivable,moral,neutral,null_test
1890,testimony,moral,neutral,null_test
1890,intermediate,neutral,neutral,null_test
1890,cock,neutral,neutral,null_test
1890,brand,neutral,neutral,null_test
1890,recollect,moral,neutral,null_test
1890,stately,neutral,neutral,null_test
1890,fluid,neutral,neutral,null_test
1890,gazette,neutral,neutral,null_test
1890,diocese,neutral,neutral,null_test
1890,dock,neutral,neutral,null_test
1890,hour,neutral,neutral,null_test
1890,distribute,moral,neutral,null_test
1890,distinction,moral,neutral,null_test
1890,nod,neutral,neutral,null_test
1890,capture,moral,neutral,null_test
1890,armament,neutral,neutral,null_test
1890,section,neutral,neutral,null_test
1890,discreet,moral,neutral,null_test
1890,work,neutral,neutral,null_test
1890,modification,neutral,neutral,null_test
1890,gender,moral,neutral,null_test
1890,swell,neutral,neutral,null_test
1890,forum,neutral,neutral,null_test
1890,domestic,moral,neutral,null_test
1890,summary,neutral,neutral,null_test
1890,ordinary,neutral,neutral,null_test
1890,surgeon,neutral,neutral,null_test
1890,conjure,moral,neutral,null_test
1890,hull,neutral,neutral,null_test
1890,particular,neutral,neutral,null_test
1890,membrane,neutral,neutral,null_test
1890,domain,moral,neutral,null_test
1890,dash,neutral,neutral,null_test
1890,remark,neutral,neutral,null_test
1890,metal,neutral,neutral,null_test
1890,post,neutral,neutral,null_test
1890,cunning,moral,neutral,null_test
1890,cavalry,neutral,neutral,null_test
1890,fore,neutral,neutral,null_test
1890,vacancy,neutral,neutral,null_test
1890,premises,neutral,neutral,null_test
1890,bearer,neutral,neutral,null_test
1890,compact,neutral,neutral,null_test
1890,lingering,neutral,neutral,null_test
1890,narrow,neutral,neutral,null_test
1890,venison,neutral,neutral,null_test
1890,rod,neutral,neutral,null_test
1890,factory,neutral,neutral,null_test
1890,syllable,neutral,neutral,null_test
1890,dusky,neutral,neutral,null_test
1890,institute,neutral,neutral,null_test
1890,colonial,neutral,neutral,null_test
1890,hood,neutral,neutral,null_test
1890,momentary,moral,neutral,null_test
1890,debate,neutral,neutral,null_test
1890,paste,neutral,neutral,null_test
1890,saddle,neutral,neutral,null_test
1890,ardent,moral,neutral,null_test
1890,majority,moral,neutral,null_test
1890,lend,moral,neutral,null_test
1890,schoolmaster,neutral,neutral,null_test
1890,endure,moral,neutral,null_test
1890,entry,neutral,neutral,null_test
1890,inclined,moral,neutral,null_test
1890,executive,neutral,neutral,null_test
1890,arithmetic,neutral,neutral,null_test
1890,brink,neutral,neutral,null_test
1890,impenetrable,neutral,neutral,null_test
1890,quarterly,neutral,neutral,null_test
1890,superiority,moral,neutral,null_test
