year,instance,predicted_class,true_class,test
1880,profane,-sanctity,-sanctity,categorization
1880,gross,-sanctity,-sanctity,categorization
1880,repulse,-care,-sanctity,categorization
1880,sick,-sanctity,-sanctity,categorization
1880,promiscuous,-sanctity,-sanctity,categorization
1880,adultery,-sanctity,-sanctity,categorization
1880,debauchery,-sanctity,-sanctity,categorization
1880,defile,-loyalty,-sanctity,categorization
1880,prostitute,-sanctity,-sanctity,categorization
1880,intemperate,-sanctity,-sanctity,categorization
1880,wanton,-sanctity,-sanctity,categorization
1880,profligate,-sanctity,-sanctity,categorization
1880,filth,-sanctity,-sanctity,categorization
1880,tainted,-sanctity,-sanctity,categorization
1880,stain,-sanctity,-sanctity,categorization
1880,debased,-sanctity,-sanctity,categorization
1880,wickedness,-sanctity,-sanctity,categorization
1880,wicked,-sanctity,-sanctity,categorization
1880,blemish,+sanctity,-sanctity,categorization
1880,pervert,-authority,-sanctity,categorization
1880,wretched,-sanctity,-sanctity,categorization
1870,safe,+care,+care,categorization
1870,peace,+care,+care,categorization
1870,compassionate,-sanctity,+care,categorization
1870,compassion,-sanctity,+care,categorization
1870,sympathy,+loyalty,+care,categorization
1870,care,+care,+care,categorization
1870,protect,+care,+care,categorization
1870,protector,+care,+care,categorization
1870,protection,+care,+care,categorization
1870,shield,+care,+care,categorization
1870,shelter,+care,+care,categorization
1870,amity,+care,+care,categorization
1870,secure,+care,+care,categorization
1870,benefit,+loyalty,+care,categorization
1870,defend,+care,+care,categorization
1870,defender,+care,+care,categorization
1870,defence,+care,+care,categorization
1870,guard,+care,+care,categorization
1870,preserve,+care,+care,categorization
1870,fair,+sanctity,+fairness,categorization
1870,fairly,+fairness,+fairness,categorization
1870,equal,+fairness,+fairness,categorization
1870,justice,+fairness,+fairness,categorization
1870,justness,+fairness,+fairness,categorization
1870,justification,+fairness,+fairness,categorization
1870,justifies,+fairness,+fairness,categorization
1870,justifiable,+fairness,+fairness,categorization
1870,reciprocal,+fairness,+fairness,categorization
1870,impartiality,+fairness,+fairness,categorization
1870,impartial,+fairness,+fairness,categorization
1870,rights,+authority,+fairness,categorization
1870,equity,+fairness,+fairness,categorization
1870,equivalent,+fairness,+fairness,categorization
1870,balance,+fairness,+fairness,categorization
1870,reasonable,+fairness,+fairness,categorization
1870,constant,+authority,+fairness,categorization
1870,honest,+sanctity,+fairness,categorization
1870,together,+loyalty,+loyalty,categorization
1870,nation,+loyalty,+loyalty,categorization
1870,family,+loyalty,+loyalty,categorization
1870,families,+loyalty,+loyalty,categorization
1870,group,+loyalty,+loyalty,categorization
1870,loyal,+authority,+loyalty,categorization
1870,patriot,+sanctity,+loyalty,categorization
1870,community,+loyalty,+loyalty,categorization
1870,companion,+sanctity,+loyalty,categorization
1870,comrades,-loyalty,+loyalty,categorization
1870,collective,+loyalty,+loyalty,categorization
1870,joint,+loyalty,+loyalty,categorization
1870,unison,+authority,+loyalty,categorization
1870,unite,+loyalty,+loyalty,categorization
1870,fellow,+loyalty,+loyalty,categorization
1870,devote,+authority,+loyalty,categorization
1870,member,+loyalty,+loyalty,categorization
1870,ally,+care,+loyalty,categorization
1870,preserve,+care,+authority,categorization
1870,loyal,+loyalty,+authority,categorization
1870,obedience,+authority,+authority,categorization
1870,obey,+authority,+authority,categorization
1870,obedient,+authority,+authority,categorization
1870,duty,+authority,+authority,categorization
1870,law,+fairness,+authority,categorization
1870,lawful,+authority,+authority,categorization
1870,legality,+fairness,+authority,categorization
1870,legal,+fairness,+authority,categorization
1870,duties,+authority,+authority,categorization
1870,award,+authority,+authority,categorization
1870,honor,+authority,+authority,categorization
1870,respect,+authority,+authority,categorization
1870,respectful,+authority,+authority,categorization
1870,respected,+loyalty,+authority,categorization
1870,respects,+authority,+authority,categorization
1870,order,+authority,+authority,categorization
1870,father,+authority,+authority,categorization
1870,mother,+loyalty,+authority,categorization
1870,mothers,+loyalty,+authority,categorization
1870,tradition,+authority,+authority,categorization
1870,hierarchy,+authority,+authority,categorization
1870,authority,+authority,+authority,categorization
1870,permit,+authority,+authority,categorization
1870,permission,+authority,+authority,categorization
1870,rank,+authority,+authority,categorization
1870,leader,+loyalty,+authority,categorization
1870,lead,-care,+authority,categorization
1870,class,+loyalty,+authority,categorization
1870,position,+loyalty,+authority,categorization
1870,compliance,+authority,+authority,categorization
1870,command,+authority,+authority,categorization
1870,supremacy,+authority,+authority,categorization
1870,control,+authority,+authority,categorization
1870,submission,+authority,+authority,categorization
1870,submit,+authority,+authority,categorization
1870,commit,-authority,+authority,categorization
1870,allegiance,+authority,+authority,categorization
1870,serve,+authority,+authority,categorization
1870,abide,+authority,+authority,categorization
1870,deference,+authority,+authority,categorization
1870,defer,+authority,+authority,categorization
1870,revered,+sanctity,+authority,categorization
1870,idol,-sanctity,+authority,categorization
1870,fear,-care,+authority,categorization
1870,veneration,+sanctity,+authority,categorization
1870,comply,+authority,+authority,categorization
1870,preserve,+care,+sanctity,categorization
1870,piety,+sanctity,+sanctity,categorization
1870,pious,+sanctity,+sanctity,categorization
1870,purity,+sanctity,+sanctity,categorization
1870,pure,+sanctity,+sanctity,categorization
1870,clean,-sanctity,+sanctity,categorization
1870,sacred,+sanctity,+sanctity,categorization
1870,chaste,+sanctity,+sanctity,categorization
1870,chastity,+sanctity,+sanctity,categorization
1870,holy,+sanctity,+sanctity,categorization
1870,holiness,+sanctity,+sanctity,categorization
1870,sanctify,-sanctity,+sanctity,categorization
1870,saint,+sanctity,+sanctity,categorization
1870,wholesome,+sanctity,+sanctity,categorization
1870,celibacy,+sanctity,+sanctity,categorization
1870,virgin,+sanctity,+sanctity,categorization
1870,virgins,+sanctity,+sanctity,categorization
1870,austerity,+sanctity,+sanctity,categorization
1870,integrity,+sanctity,+sanctity,categorization
1870,modesty,+sanctity,+sanctity,categorization
1870,abstinence,+sanctity,+sanctity,categorization
1870,abstain,-sanctity,+sanctity,categorization
1870,upright,+sanctity,+sanctity,categorization
1870,maiden,+sanctity,+sanctity,categorization
1870,virtuous,+sanctity,+sanctity,categorization
1870,refined,+sanctity,+sanctity,categorization
1870,decent,+sanctity,+sanctity,categorization
1870,decency,+sanctity,+sanctity,categorization
1870,innocent,-sanctity,+sanctity,categorization
1870,church,+authority,+sanctity,categorization
1870,harm,-care,-care,categorization
1870,injure,-care,-care,categorization
1870,injurious,-care,-care,categorization
1870,suffer,-care,-care,categorization
1870,war,-care,-care,categorization
1870,wars,-care,-care,categorization
1870,warlike,-authority,-care,categorization
1870,fight,-care,-care,categorization
1870,battle,-care,-care,categorization
1870,violence,-care,-care,categorization
1870,violent,-care,-care,categorization
1870,hurt,-care,-care,categorization
1870,kill,-care,-care,categorization
1870,kills,-care,-care,categorization
1870,killed,-care,-care,categorization
1870,killing,-care,-care,categorization
1870,endanger,-care,-care,categorization
1870,cruel,-sanctity,-care,categorization
1870,brutal,-sanctity,-care,categorization
1870,abuse,-sanctity,-care,categorization
1870,damage,-care,-care,categorization
1870,ruin,-sanctity,-care,categorization
1870,ruinous,-sanctity,-care,categorization
1870,detrimental,+fairness,-care,categorization
1870,detriment,-care,-care,categorization
1870,crush,-authority,-care,categorization
1870,attack,-care,-care,categorization
1870,annihilate,-care,-care,categorization
1870,destroy,-care,-care,categorization
1870,abandon,-loyalty,-care,categorization
1870,impair,+authority,-care,categorization
1870,exploits,-sanctity,-care,categorization
1870,wound,-care,-care,categorization
1870,unfair,-fairness,-fairness,categorization
1870,unequal,+fairness,-fairness,categorization
1870,bias,-fairness,-fairness,categorization
1870,unjust,-fairness,-fairness,categorization
1870,injustice,-sanctity,-fairness,categorization
1870,bigotry,-authority,-fairness,categorization
1870,discrimination,+fairness,-fairness,categorization
1870,discriminate,+fairness,-fairness,categorization
1870,disproportion,+fairness,-fairness,categorization
1870,prejudice,-fairness,-fairness,categorization
1870,preference,-fairness,-fairness,categorization
1870,exclusion,-fairness,-fairness,categorization
1870,exclusive,+authority,-fairness,categorization
1870,exclude,-fairness,-fairness,categorization
1870,abandon,-care,-loyalty,categorization
1870,foreign,+authority,-loyalty,categorization
1870,enemy,-loyalty,-loyalty,categorization
1870,betray,-authority,-loyalty,categorization
1870,treason,-authority,-loyalty,categorization
1870,traitor,-authority,-loyalty,categorization
1870,treachery,-loyalty,-loyalty,categorization
1870,perfidious,-authority,-loyalty,categorization
1870,individual,+loyalty,-loyalty,categorization
1870,deserted,-authority,-loyalty,categorization
1870,desert,-authority,-loyalty,categorization
1870,deserters,-authority,-loyalty,categorization
1870,deserting,-loyalty,-loyalty,categorization
1870,deceive,-loyalty,-loyalty,categorization
1870,deception,-sanctity,-loyalty,categorization
1870,spy,-loyalty,-loyalty,categorization
1870,betray,-loyalty,-authority,categorization
1870,treason,-loyalty,-authority,categorization
1870,traitor,-loyalty,-authority,categorization
1870,treachery,-loyalty,-authority,categorization
1870,perfidious,-loyalty,-authority,categorization
1870,deserted,-loyalty,-authority,categorization
1870,desert,-loyalty,-authority,categorization
1870,deserters,-loyalty,-authority,categorization
1870,deserting,-loyalty,-authority,categorization
1870,defiance,-authority,-authority,categorization
1870,rebel,-authority,-authority,categorization
1870,dissent,+authority,-authority,categorization
1870,overthrow,-care,-authority,categorization
1870,subvert,-authority,-authority,categorization
1870,seditious,-authority,-authority,categorization
1870,sedition,-authority,-authority,categorization
1870,agitated,-care,-authority,categorization
1870,illegal,-authority,-authority,categorization
1870,lawless,-authority,-authority,categorization
1870,defy,-authority,-authority,categorization
1870,alienate,+authority,-authority,categorization
1870,heretic,-authority,-authority,categorization
1870,oppose,-authority,-authority,categorization
1870,protest,+authority,-authority,categorization
1870,refuse,+authority,-authority,categorization
1870,riot,-sanctity,-authority,categorization
1870,obstruct,-care,-authority,categorization
1870,ruin,-care,-sanctity,categorization
1870,ruinous,-care,-sanctity,categorization
1870,exploits,-care,-sanctity,categorization
1870,heretic,-authority,-sanctity,categorization
1870,disgust,-authority,-sanctity,categorization
1870,corruption,-sanctity,-sanctity,categorization
1870,depraved,-sanctity,-sanctity,categorization
1870,disease,-care,-sanctity,categorization
1870,unclean,-sanctity,-sanctity,categorization
1870,dirt,-sanctity,-sanctity,categorization
1870,contagion,-sanctity,-sanctity,categorization
1870,indecent,-sanctity,-sanctity,categorization
1870,sin,-sanctity,-sanctity,categorization
1870,iniquity,-sanctity,-sanctity,categorization
1870,sinful,-sanctity,-sanctity,categorization
1870,sinner,-sanctity,-sanctity,categorization
1870,sins,-sanctity,-sanctity,categorization
1870,sinned,-sanctity,-sanctity,categorization
1870,whore,-sanctity,-sanctity,categorization
1870,impiety,-sanctity,-sanctity,categorization
1870,impious,-sanctity,-sanctity,categorization
1870,profane,-sanctity,-sanctity,categorization
1870,gross,-sanctity,-sanctity,categorization
1870,repulse,-care,-sanctity,categorization
1870,sick,-care,-sanctity,categorization
